Recipe_id,Ingrediente,Cantidad,Unidad,Indice,Grams,Total_Grams,Num_comensales,Category
61511,harina,125.0,gramos,482,1.0,125.0,1.0,Cereales
61511,leche,250.0,mililitros,27,1.0,250.0,1.0,Lácteos
61511,aceite de oliva,1.0,cucharada,410,10.0,10.0,1.0,Grasas y Aceites
61511,azúcar,1.0,cucharada,936,10.0,10.0,1.0,Otros
61511,cacao,,None,772,20.46429,59.6878,1.0,Bebidas
61511,plátano,1.0,unidad,721,80.0,80.0,1.0,Frutas
61511,azúcar,,None,936,35.16791,104.60369,1.0,Otros
61491,galleta,8.0,None,469,53.11364,75.66898,1.0,Cereales
61491,chocolate,1.0,None,738,6.22727,149.3913,1.0,Azúcar
61491,mantequilla,3.0,cucharadas soperas,419,17.0,51.0,1.0,Grasas y Aceites
61450,queso,285.0,gramos,77,1.0,285.0,1.0,Lácteos
61450,fresa,1.0,unidad,689,31.25,31.25,1.0,Frutas
61450,azúcar,100.0,gramos,936,1.0,100.0,1.0,Otros
61450,mermelada de fresa,0.5,taza,756,150.0,75.0,1.0,Azúcar
61450,vainilla,1.0,cucharada sopera,931,17.0,17.0,1.0,Otros
61450,leche,1.0,mililitros,27,1.0,1.0,1.0,Lácteos
61450,huevo,3.0,unidad,150,65.0,195.0,1.0, Huevos
61450,galleta,20.0,None,469,53.11364,75.66898,1.0,Cereales
61450,mantequilla,125.0,gramos,419,1.0,125.0,1.0,Grasas y Aceites
61441,melocotón,4.0,unidad,704,30.0,120.0,1.0,Frutas
61441,leche,200.0,mililitros,27,1.0,200.0,1.0,Lácteos
61441,nata,200.0,mililitros,35,1.0,200.0,1.0,Lácteos
61441,azúcar,50.0,gramos,936,1.0,50.0,1.0,Otros
61441,gelatina,4.0,láminas,874,10.0,40.0,1.0,Otros
61441,chocolate,4.0,None,738,6.22727,149.3913,1.0,Azúcar
61432,leche,400.0,mililitros,27,1.0,400.0,1.0,Lácteos
61432,leche,200.0,mililitros,27,1.0,200.0,1.0,Lácteos
61432,cacao,150.0,gramos,772,1.0,150.0,1.0,Bebidas
61432,azúcar,6.0,cucharadas soperas,936,17.0,102.0,1.0,Otros
61432,cuajada,2.0,sobres,10,16.0,32.0,1.0,Lácteos
61432,caramelo,4.0,cucharadas soperas,735,17.0,68.0,1.0,Azúcar
61383,naranja,2.0,unidad,709,200.0,400.0,1.0,Frutas
61383,gelatina,5.0,hojas,874,19.52907,19.62496,1.0,Otros
61383,melón,375.0,gramos,707,1.0,375.0,1.0,Frutas
61383,nata,400.0,gramos,35,1.0,400.0,1.0,Lácteos
61383,azúcar,95.0,gramos,936,1.0,95.0,1.0,Otros
61383,nata montada,,None,424,246.96296,272.31713,1.0,Grasas y Aceites
61383,naranja,,unidad,709,200.0,341.67391,1.0,Frutas
61383,menta,,hojas,888,51.12245,57.82398,1.0,Otros
61312,limón,1.0,unidad,937,48.0,48.0,1.0,Frutas
61312,agua,250.0,mililitros,766,1.0,250.0,1.0,Bebidas
61312,azúcar,200.0,gramos,936,1.0,200.0,1.0,Otros
61312,agua,,None,766,194.27784,315.71065,1.0,Bebidas
61320,sandía,500.0,gramos,723,1.0,500.0,1.0,Frutas
61320,azúcar,80.0,gramos,936,1.0,80.0,1.0,Otros
61320,leche,200.0,mililitros,27,1.0,200.0,1.0,Lácteos
61320,gelatina,6.0,hojas,874,19.52907,19.62496,1.0,Otros
61320,menta,,None,888,51.12245,57.82398,1.0,Otros
61311,naranja,1.0,unidad,709,200.0,200.0,1.0,Frutas
61311,agua,250.0,mililitros,766,1.0,250.0,1.0,Bebidas
61311,azúcar,200.0,None,936,35.16791,104.60369,1.0,Otros
61315,leche,1.0,lata,27,330.0,330.0,1.0,Lácteos
61315,leche,397.0,mililitros,27,1.0,397.0,1.0,Lácteos
61315,limón,0.5,unidad,937,48.0,24.0,1.0,Frutas
61315,canela,1.0,pizca,851,1.0,1.0,1.0,Otros
61315,huevo,4.0,unidad,150,65.0,260.0,1.0, Huevos
61315,calabaza,650.0,gramos,605,1.0,650.0,1.0,Verduras
61315,azúcar,180.0,gramos,936,1.0,180.0,1.0,Otros
61315,agua,1.0,chorro,766,2.0,2.0,1.0,Bebidas
61239,calabaza,100.0,gramos,605,1.0,100.0,1.0,Verduras
61239,leche,4.0,cucharadas soperas,27,17.0,68.0,1.0,Lácteos
61239,miel,2.0,cucharadas soperas,761,17.0,34.0,1.0,Azúcar
61239,azúcar,,None,936,35.16791,104.60369,1.0,Otros
61239,coco,75.0,gramos,686,1.0,75.0,1.0,Frutas
61239,canela,1.0,cucharada sopera,851,17.0,17.0,1.0,Otros
61239,coco,100.0,gramos,686,1.0,100.0,1.0,Frutas
61279,albaricoque,6.0,unidad,677,60.0,360.0,1.0,Frutas
61279,leche,250.0,mililitros,27,1.0,250.0,1.0,Lácteos
61279,azúcar,125.0,gramos,936,1.0,125.0,1.0,Otros
61279,gelatina,6.0,hojas,874,19.52907,19.62496,1.0,Otros
61279,canela,1.0,cucharada,851,10.0,10.0,1.0,Otros
61274,chocolate,150.0,gramos,738,1.0,150.0,1.0,Azúcar
61274,mantequilla,50.0,gramos,419,1.0,50.0,1.0,Grasas y Aceites
61274,gelatina,8.0,hojas,874,19.52907,19.62496,1.0,Otros
61274,leche,125.0,mililitros,27,1.0,125.0,1.0,Lácteos
61274,queso,500.0,gramos,77,1.0,500.0,1.0,Lácteos
61274,cereza,1.0,gr,680,1.0,1.0,1.0,Frutas
61274,azúcar,50.0,gramos,936,1.0,50.0,1.0,Otros
61274,nata,200.0,mililitros,35,1.0,200.0,1.0,Lácteos
61274,cereza,3.0,cucharadas soperas,680,17.0,51.0,1.0,Frutas
61272,limón,3.0,unidad,937,48.0,144.0,1.0,Frutas
61272,agua,1.0,litro,766,1000.0,1000.0,1.0,Bebidas
61272,azúcar,3.0,cucharadas soperas,936,17.0,51.0,1.0,Otros
61216,nuez,1.0,taza,569,150.0,150.0,1.0,Legumbres
61216,ciruela,1.0,taza,683,150.0,150.0,1.0,Frutas
61216,dátil,,unidad,687,10.0,104.16667,1.0,Frutas
61216,coco,50.0,gramos,686,1.0,50.0,1.0,Frutas
61216,aceite de girasol,2.0,cucharadas soperas,404,17.0,34.0,1.0,Grasas y Aceites
61216,vainilla,1.0,cucharadita,931,7.0,7.0,1.0,Otros
60969,leche,1.0,g,27,1.0,1.0,1.0,Lácteos
60969,limón,1.0,unidad,937,48.0,48.0,1.0,Frutas
60969,azúcar,2.0,cucharadas de postre,936,5.0,10.0,1.0,Otros
61217,requesón,310.0,gramos,110,1.0,310.0,1.0,Lácteos
61217,leche,340.0,mililitros,27,1.0,340.0,1.0,Lácteos
61217,leche,100.0,mililitros,27,1.0,100.0,1.0,Lácteos
61217,azúcar,180.0,gramos,936,1.0,180.0,1.0,Otros
61217,huevo,3.0,unidad,150,65.0,195.0,1.0, Huevos
61217,huevo,3.0,unidad,150,65.0,195.0,1.0, Huevos
61217,azúcar blanca,120.0,gramos,728,1.0,120.0,1.0,Azúcar
61211,melocotón,4.0,unidad,704,30.0,120.0,1.0,Frutas
61211,limón,1.0,unidad,937,48.0,48.0,1.0,Frutas
61211,azúcar,50.0,gramos,936,1.0,50.0,1.0,Otros
61177,cereza,1.0,g,680,1.0,1.0,1.0,Frutas
61177,azúcar,200.0,gramos,936,1.0,200.0,1.0,Otros
61177,whisky,2.0,cucharadas soperas,830,17.0,34.0,1.0,Bebidas
61180,huevo,4.0,unidad,150,65.0,260.0,1.0, Huevos
61180,queso,200.0,gramos,77,1.0,200.0,1.0,Lácteos
61180,leche,1.5,tazas,27,150.0,225.0,1.0,Lácteos
61180,leche,1.0,taza,27,150.0,150.0,1.0,Lácteos
61180,vainilla,1.0,cucharada sopera,931,17.0,17.0,1.0,Otros
61068,huevo,6.0,unidad,150,65.0,390.0,1.0, Huevos
61068,azúcar,160.0,gramos,936,1.0,160.0,1.0,Otros
61068,harina,90.0,gramos,482,1.0,90.0,1.0,Cereales
61068,mantequilla,150.0,gramos,419,1.0,150.0,1.0,Grasas y Aceites
61068,chocolate negro,200.0,gramos,744,1.0,200.0,1.0,Azúcar
61064,chocolate blanco,250.0,gramos,737,1.0,250.0,1.0,Azúcar
61064,almendra,50.0,gramos,530,1.0,50.0,1.0,Legumbres
61064,cereales,200.0,gramos,456,1.0,200.0,1.0,Cereales
61131,galletas tipo maria,150.0,gramos,472,1.0,150.0,1.0,Cereales
61131,mantequilla,50.0,gramos,419,1.0,50.0,1.0,Grasas y Aceites
61131,fresa,400.0,gramos,689,1.0,400.0,1.0,Frutas
61131,azúcar,200.0,gramos,936,1.0,200.0,1.0,Otros
61131,nata,500.0,mililitros,35,1.0,500.0,1.0,Lácteos
61131,queso para untar,500.0,gramos,88,1.0,500.0,1.0,Lácteos
61131,agua,50.0,mililitros,766,1.0,50.0,1.0,Bebidas
61131,vainilla,1.0,cucharadita,931,7.0,7.0,1.0,Otros
61131,gelatina,2.0,sobres,874,16.0,32.0,1.0,Otros
61098,calabaza,1.0,kilogramo,605,1000.0,1000.0,1.0,Verduras
61098,azúcar,1.0,kilogramo,936,1000.0,1000.0,1.0,Otros
61098,gelatina,2.0,sobres,874,16.0,32.0,1.0,Otros
61042,arroz,150.0,gramos,428,1.0,150.0,1.0,Arroz
61042,leche,2.5,mililitros,27,1.0,2.5,1.0,Lácteos
61042,azúcar,200.0,gramos,936,1.0,200.0,1.0,Otros
61042,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
61042,canela,2.0,ramas,851,50.0,100.0,1.0,Otros
61042,naranja,2.0,unidad,709,200.0,400.0,1.0,Frutas
60973,huevo,3.0,unidad,150,65.0,195.0,1.0, Huevos
60973,azúcar,120.0,gramos,936,1.0,120.0,1.0,Otros
60973,azúcar,120.0,gramos,936,1.0,120.0,1.0,Otros
60973,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
60974,leche,250.0,mililitros,27,1.0,250.0,1.0,Lácteos
60974,leche,100.0,gramos,27,1.0,100.0,1.0,Lácteos
60974,cacao,60.0,gramos,772,1.0,60.0,1.0,Bebidas
60974,vainilla,1.0,pizca,931,1.0,1.0,1.0,Otros
60940,leche,1.0,litro,27,1000.0,1000.0,1.0,Lácteos
60940,huevo,5.0,unidad,150,65.0,325.0,1.0, Huevos
60940,azúcar,100.0,gramos,936,1.0,100.0,1.0,Otros
60940,almidón de maíz,40.0,gramos,426,1.0,40.0,1.0,Cereales
60940,canela,1.0,rama,851,50.0,50.0,1.0,Otros
60940,canela,2.0,cucharadas soperas,851,17.0,34.0,1.0,Otros
60940,limón,1.0,trozo,937,100.0,100.0,1.0,Frutas
60878,harina,300.0,gramos,482,1.0,300.0,1.0,Cereales
60878,azúcar,200.0,gramos,936,1.0,200.0,1.0,Otros
60878,margarina,150.0,gramos,421,1.0,150.0,1.0,Grasas y Aceites
60878,huevo,3.0,unidad,150,65.0,195.0,1.0, Huevos
60878,naranja,1.0,cucharada sopera,709,17.0,17.0,1.0,Frutas
60878,membrillo,200.0,gramos,708,1.0,200.0,1.0,Frutas
60880,manzana,4.0,unidad,703,160.0,640.0,1.0,Frutas
60880,yogur,400.0,gramos,131,1.0,400.0,1.0,Lácteos
60880,huevo,4.0,unidad,150,65.0,260.0,1.0, Huevos
60880,azúcar,180.0,gramos,936,1.0,180.0,1.0,Otros
60880,harina,70.0,gramos,482,1.0,70.0,1.0,Cereales
60880,melocotón,2.0,cucharadas soperas,704,17.0,34.0,1.0,Frutas
60814,manzana,1.0,unidad,703,160.0,160.0,1.0,Frutas
60814,mantequilla,2.0,cucharadas soperas,419,17.0,34.0,1.0,Grasas y Aceites
60814,yogur griego,2.0,cucharadas soperas,111,17.0,34.0,1.0,Lácteos
60814,cacahuete,1.0,puñado,541,100.0,100.0,1.0,Legumbres
60812,fresa,300.0,gramos,689,1.0,300.0,1.0,Frutas
60812,azúcar,80.0,gramos,936,1.0,80.0,1.0,Otros
60812,gelatina,15.0,gramos,874,1.0,15.0,1.0,Otros
60812,leche,100.0,mililitros,27,1.0,100.0,1.0,Lácteos
60812,nata,250.0,mililitros,35,1.0,250.0,1.0,Lácteos
60772,huevo,2.0,unidad,150,65.0,130.0,1.0, Huevos
60772,azúcar,2.0,cucharadas soperas,936,17.0,34.0,1.0,Otros
60772,vainilla,1.0,cucharada sopera,931,17.0,17.0,1.0,Otros
60772,zumo de limón,1.0,cucharada,834,10.0,10.0,1.0,Bebidas
60763,masa de hojaldre,1.0,kilogramo,485,1000.0,1000.0,1.0,Cereales
60763,huevo,2.0,unidad,150,65.0,130.0,1.0, Huevos
60763,leche,1.0,litro,27,1000.0,1000.0,1.0,Lácteos
60763,azúcar,200.0,gramos,936,1.0,200.0,1.0,Otros
60763,huevo,4.0,unidad,150,65.0,260.0,1.0, Huevos
60763,harina,100.0,gramos,482,1.0,100.0,1.0,Cereales
60763,canela,0.5,rama,851,50.0,25.0,1.0,Otros
60763,vainilla,1.0,cucharada sopera,931,17.0,17.0,1.0,Otros
60759,fresa,2.0,tazas,689,150.0,300.0,1.0,Frutas
60759,piña,0.5,unidad,718,120.0,60.0,1.0,Frutas
60759,mango,3.0,unidad,702,300.0,900.0,1.0,Frutas
60759,agua,3.0,mililitros,766,1.0,3.0,1.0,Bebidas
60759,gelatina,0.5,sobre,874,16.0,8.0,1.0,Otros
60759,gelatina,0.5,sobre,874,16.0,8.0,1.0,Otros
60759,gelatina,0.5,sobre,874,16.0,8.0,1.0,Otros
60743,queso,250.0,gramos,77,1.0,250.0,1.0,Lácteos
60743,huevo,3.0,unidad,150,65.0,195.0,1.0, Huevos
60743,leche,150.0,mililitros,27,1.0,150.0,1.0,Lácteos
60743,leche,100.0,gramos,27,1.0,100.0,1.0,Lácteos
60743,azúcar,150.0,gramos,936,1.0,150.0,1.0,Otros
60743,agua,50.0,mililitros,766,1.0,50.0,1.0,Bebidas
60717,leche,500.0,mililitros,27,1.0,500.0,1.0,Lácteos
60717,azúcar blanca,100.0,gramos,728,1.0,100.0,1.0,Azúcar
60717,vainilla,1.0,cucharadita,931,7.0,7.0,1.0,Otros
60717,huevo,3.0,unidad,150,65.0,195.0,1.0, Huevos
60717,huevo,1.0,unidad,150,65.0,65.0,1.0, Huevos
60717,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
60713,galleta,1.0,gramos,469,1.0,1.0,1.0,Cereales
60713,cacao,4.0,cucharadas soperas,772,17.0,68.0,1.0,Bebidas
60713,leche,120.0,mililitros,27,1.0,120.0,1.0,Lácteos
60713,cuajada,1.0,sobre,10,16.0,16.0,1.0,Lácteos
60713,café,1.0,taza,774,150.0,150.0,1.0,Bebidas
60713,azúcar,2.0,cucharadas soperas,936,17.0,34.0,1.0,Otros
60713,nuez,1.0,puñado,569,100.0,100.0,1.0,Legumbres
60672,chocolate blanco,80.0,gramos,737,1.0,80.0,1.0,Azúcar
60672,galleta,20.0,gramos,469,1.0,20.0,1.0,Cereales
60672,leche,20.0,mililitros,27,1.0,20.0,1.0,Lácteos
60672,almendra,4.0,cucharadas soperas,530,17.0,68.0,1.0,Legumbres
60672,azúcar,1.0,gramos,936,1.0,1.0,1.0,Otros
60658,mantequilla,100.0,gramos,419,1.0,100.0,1.0,Grasas y Aceites
60658,azúcar,100.0,gramos,936,1.0,100.0,1.0,Otros
60658,canela,1.0,cucharadita,851,7.0,7.0,1.0,Otros
60658,pera,8.0,unidad,716,150.0,1200.0,1.0,Frutas
60658,hojaldre,1.0,lámina,880,10.0,10.0,1.0,Otros
60565,pera,2.0,unidad,716,150.0,300.0,1.0,Frutas
60565,manzana,2.0,unidad,703,160.0,320.0,1.0,Frutas
60565,melocotón,5.0,unidad,704,30.0,150.0,1.0,Frutas
60565,agua,2.0,mililitros,766,1.0,2.0,1.0,Bebidas
60610,piña,1.0,unidad,718,120.0,120.0,1.0,Frutas
60610,azúcar,2.5,gramos,936,1.0,2.5,1.0,Otros
60610,limón,1.0,unidad,937,48.0,48.0,1.0,Frutas
60610,agua,1.0,litro,766,1000.0,1000.0,1.0,Bebidas
60614,chocolate,400.0,gramos,738,1.0,400.0,1.0,Azúcar
60614,coco,1.0,gramos,686,1.0,1.0,1.0,Frutas
60614,leche,1.0,lata,27,330.0,330.0,1.0,Lácteos
60614,chocolate blanco,,None,737,4.725,167.23333,1.0,Azúcar
60609,piña,1.0,taza,718,150.0,150.0,1.0,Frutas
60609,piña en almíbar,1.0,trozos,719,100.0,100.0,1.0,Frutas
60609,gelatina,2.0,sobres,874,16.0,32.0,1.0,Otros
60609,leche,1.0,gramos,27,1.0,1.0,1.0,Lácteos
60609,leche de coco,1.0,taza,19,150.0,150.0,1.0,Lácteos
60554,queso,350.0,gramos,77,1.0,350.0,1.0,Lácteos
60554,fresa,500.0,gramos,689,1.0,500.0,1.0,Frutas
60554,galleta,100.0,gramos,469,1.0,100.0,1.0,Cereales
60554,mantequilla,40.0,gramos,419,1.0,40.0,1.0,Grasas y Aceites
60554,nata,280.0,mililitros,35,1.0,280.0,1.0,Lácteos
60554,azúcar,1.5,gramos,936,1.0,1.5,1.0,Otros
60476,leche,240.0,mililitros,27,1.0,240.0,1.0,Lácteos
60476,gelatina,10.0,gramos,874,1.0,10.0,1.0,Otros
60476,leche,480.0,mililitros,27,1.0,480.0,1.0,Lácteos
60476,azúcar,120.0,gramos,936,1.0,120.0,1.0,Otros
60476,cacao,28.0,gramos,772,1.0,28.0,1.0,Bebidas
60476,vainilla,1.0,cucharadita,931,7.0,7.0,1.0,Otros
60476,nuez,100.0,gramos,569,1.0,100.0,1.0,Legumbres
60476,azúcar,200.0,gramos,936,1.0,200.0,1.0,Otros
60543,almendra,300.0,gramos,530,1.0,300.0,1.0,Legumbres
60543,azúcar,200.0,gramos,936,1.0,200.0,1.0,Otros
60517,huevo,2.0,unidad,150,65.0,130.0,1.0, Huevos
60517,aceite,2.0,cucharadas soperas,409,17.0,34.0,1.0,Grasas y Aceites
60517,agua,1.5,mililitros,766,1.0,1.5,1.0,Bebidas
60517,harina,1.5,gramos,482,1.0,1.5,1.0,Cereales
60517,leche,,None,27,191.71125,261.45553,1.0,Lácteos
60540,hojaldre,1.0,lámina,880,10.0,10.0,1.0,Otros
60540,fresa,500.0,gramos,689,1.0,500.0,1.0,Frutas
60540,mermelada de fresa,150.0,gramos,756,1.0,150.0,1.0,Azúcar
60540,gelatina,1.0,sobre,874,16.0,16.0,1.0,Otros
60540,huevo,3.0,unidad,150,65.0,195.0,1.0, Huevos
60540,azúcar,100.0,gramos,936,1.0,100.0,1.0,Otros
60540,mantequilla,30.0,gramos,419,1.0,30.0,1.0,Grasas y Aceites
60540,harina de maíz,60.0,gramos,481,1.0,60.0,1.0,Cereales
60540,limón,0.5,unidad,937,48.0,24.0,1.0,Frutas
60540,canela,0.5,unidad,851,22.63557,0.0,1.0,Otros
60540,leche,500.0,mililitros,27,1.0,500.0,1.0,Lácteos
60531,leche,400.0,mililitros,27,1.0,400.0,1.0,Lácteos
60531,leche,300.0,mililitros,27,1.0,300.0,1.0,Lácteos
60531,galleta,1.0,gramos,469,1.0,1.0,1.0,Cereales
60531,azúcar,1.0,cucharada sopera,936,17.0,17.0,1.0,Otros
60521,hojaldre,1.0,lámina,880,10.0,10.0,1.0,Otros
60521,cacao,1.0,None,772,20.46429,59.6878,1.0,Bebidas
60521,leche,50.0,mililitros,27,1.0,50.0,1.0,Lácteos
60487,naranja,4.0,unidad,709,200.0,800.0,1.0,Frutas
60487,piña,1.0,unidad,718,120.0,120.0,1.0,Frutas
60487,kiwi,4.0,unidad,696,80.0,320.0,1.0,Frutas
60487,fresa,12.0,unidad,689,31.25,375.0,1.0,Frutas
60487,manzana,4.0,unidad,703,160.0,640.0,1.0,Frutas
60475,chocolate negro,150.0,gramos,744,1.0,150.0,1.0,Azúcar
60475,chocolate,50.0,gramos,738,1.0,50.0,1.0,Azúcar
60475,mantequilla,200.0,gramos,419,1.0,200.0,1.0,Grasas y Aceites
60475,huevo,4.0,unidad,150,65.0,260.0,1.0, Huevos
60475,harina,110.0,gramos,482,1.0,110.0,1.0,Cereales
60475,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
60475,mantequilla,,None,419,19.38722,69.79875,1.0,Grasas y Aceites
60469,galleta,150.0,gramos,469,1.0,150.0,1.0,Cereales
60469,queso,75.0,gramos,77,1.0,75.0,1.0,Lácteos
60469,nata,120.0,mililitros,35,1.0,120.0,1.0,Lácteos
60469,azúcar,50.0,gramos,936,1.0,50.0,1.0,Otros
60477,hojaldre,1.0,lámina,880,10.0,10.0,1.0,Otros
60477,manzana,3.0,unidad,703,160.0,480.0,1.0,Frutas
60477,mantequilla,20.0,gramos,419,1.0,20.0,1.0,Grasas y Aceites
60477,melocotón,50.0,gramos,704,1.0,50.0,1.0,Frutas
60477,azúcar,20.0,gramos,936,1.0,20.0,1.0,Otros
60451,chocolate,100.0,gramos,738,1.0,100.0,1.0,Azúcar
60451,mantequilla,250.0,gramos,419,1.0,250.0,1.0,Grasas y Aceites
60451,azúcar,250.0,gramos,936,1.0,250.0,1.0,Otros
60451,leche,1.0,cucharada sopera,27,17.0,17.0,1.0,Lácteos
60451,vainilla,1.0,cucharadita,931,7.0,7.0,1.0,Otros
60334,gelatina,20.0,gramos,874,1.0,20.0,1.0,Otros
60334,gelatina,90.0,gramos,874,1.0,90.0,1.0,Otros
60334,azúcar,200.0,gramos,936,1.0,200.0,1.0,Otros
60334,agua,250.0,mililitros,766,1.0,250.0,1.0,Bebidas
60334,azúcar,,None,936,35.16791,104.60369,1.0,Otros
60436,queso,1.0,g,77,1.0,1.0,1.0,Lácteos
60436,leche,100.0,mililitros,27,1.0,100.0,1.0,Lácteos
60436,gelatina,1.0,hoja,874,19.52907,19.62496,1.0,Otros
60436,vainilla,1.0,cucharadita,931,7.0,7.0,1.0,Otros
60436,frambuesa,400.0,gramos,688,1.0,400.0,1.0,Frutas
60436,limón,0.5,unidad,937,48.0,24.0,1.0,Frutas
60436,gelatina,3.0,hojas,874,19.52907,19.62496,1.0,Otros
60436,azúcar,40.0,gramos,936,1.0,40.0,1.0,Otros
60416,galleta,150.0,gramos,469,1.0,150.0,1.0,Cereales
60416,mantequilla,70.0,gramos,419,1.0,70.0,1.0,Grasas y Aceites
60416,queso,400.0,gramos,77,1.0,400.0,1.0,Lácteos
60416,leche,160.0,mililitros,27,1.0,160.0,1.0,Lácteos
60416,huevo,2.0,unidad,150,65.0,130.0,1.0, Huevos
60416,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
60416,azúcar,125.0,gramos,936,1.0,125.0,1.0,Otros
60408,fresa,500.0,gramos,689,1.0,500.0,1.0,Frutas
60408,leche,250.0,mililitros,27,1.0,250.0,1.0,Lácteos
60408,queso,50.0,gramos,77,1.0,50.0,1.0,Lácteos
60408,azúcar,30.0,gramos,936,1.0,30.0,1.0,Otros
60408,gelatina,3.0,láminas,874,10.0,30.0,1.0,Otros
60408,galleta,100.0,gramos,469,1.0,100.0,1.0,Cereales
60408,mantequilla,60.0,gramos,419,1.0,60.0,1.0,Grasas y Aceites
60407,mantequilla,200.0,gramos,419,1.0,200.0,1.0,Grasas y Aceites
60407,azúcar,2.5,gramos,936,1.0,2.5,1.0,Otros
60407,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
60407,leche,70.0,gramos,27,1.0,70.0,1.0,Lácteos
60382,piña,2.0,unidad,718,120.0,240.0,1.0,Frutas
60382,fresa,20.0,unidad,689,31.25,625.0,1.0,Frutas
60382,kiwi,4.0,unidad,696,80.0,320.0,1.0,Frutas
60382,mango,2.0,unidad,702,300.0,600.0,1.0,Frutas
60382,plátano,3.0,unidad,721,80.0,240.0,1.0,Frutas
60382,melón,1.0,unidad,707,250.0,250.0,1.0,Frutas
60382,azúcar,,al gusto,936,35.16791,104.60369,1.0,Otros
60382,limón,3.0,unidad,937,48.0,144.0,1.0,Frutas
60382,menta,1.0,None,888,51.12245,57.82398,1.0,Otros
60347,calabaza,200.0,gramos,605,1.0,200.0,1.0,Verduras
60347,azúcar,150.0,gramos,936,1.0,150.0,1.0,Otros
60347,limón,2.0,cucharadas soperas,937,17.0,34.0,1.0,Frutas
60324,harina,1.0,gramos,482,1.0,1.0,1.0,Cereales
60324,huevo,3.0,unidad,150,65.0,195.0,1.0, Huevos
60324,azúcar,50.0,gramos,936,1.0,50.0,1.0,Otros
60324,vainilla,1.0,cucharadita,931,7.0,7.0,1.0,Otros
60324,mantequilla,75.0,gramos,419,1.0,75.0,1.0,Grasas y Aceites
60324,sal,0.5,cucharadita,908,7.0,3.5,1.0,Otros
60324,mermelada de fresa,0.5,taza,756,150.0,75.0,1.0,Azúcar
60324,queso,250.0,gramos,77,1.0,250.0,1.0,Lácteos
60324,canela,0.25,cucharadita,851,7.0,1.75,1.0,Otros
60319,leche,400.0,mililitros,27,1.0,400.0,1.0,Lácteos
60319,huevo,5.0,unidad,150,65.0,325.0,1.0, Huevos
60319,queso,200.0,gramos,77,1.0,200.0,1.0,Lácteos
60319,nata,200.0,mililitros,35,1.0,200.0,1.0,Lácteos
60319,leche,120.0,mililitros,27,1.0,120.0,1.0,Lácteos
60319,vainilla,,None,931,17.83213,22.67994,1.0,Otros
60319,caramelo,,None,735,75.03333,106.85667,1.0,Azúcar
60308,azúcar,150.0,gramos,936,1.0,150.0,1.0,Otros
60308,agua,60.0,mililitros,766,1.0,60.0,1.0,Bebidas
60308,pan,250.0,gramos,491,1.0,250.0,1.0,Cereales
60308,leche,390.0,gramos,27,1.0,390.0,1.0,Lácteos
60308,huevo,4.0,unidad,150,65.0,260.0,1.0, Huevos
60308,leche,500.0,mililitros,27,1.0,500.0,1.0,Lácteos
60308,piña en almíbar,1.0,lata,719,330.0,330.0,1.0,Frutas
60308,zumo de piña,100.0,mililitros,838,1.0,100.0,1.0,Bebidas
60310,mantequilla,750.0,gramos,419,1.0,750.0,1.0,Grasas y Aceites
60310,azúcar,900.0,gramos,936,1.0,900.0,1.0,Otros
60310,leche,12.0,cucharadas soperas,27,17.0,204.0,1.0,Lácteos
60301,chocolate blanco,400.0,gramos,737,1.0,400.0,1.0,Azúcar
60301,leche,250.0,mililitros,27,1.0,250.0,1.0,Lácteos
60239,queso,200.0,gramos,77,1.0,200.0,1.0,Lácteos
60239,chocolate blanco,0.5,None,737,4.725,167.23333,1.0,Azúcar
60239,huevo,1.0,unidad,150,65.0,65.0,1.0, Huevos
60239,azúcar,,None,936,35.16791,104.60369,1.0,Otros
60249,gelatina,1.0,sobre,874,16.0,16.0,1.0,Otros
60249,agua,2.0,vasos,766,250.0,500.0,1.0,Bebidas
60249,yogur griego,1.0,taza,111,150.0,150.0,1.0,Lácteos
60249,azúcar,35.0,gramos,936,1.0,35.0,1.0,Otros
60249,fresa,200.0,gramos,689,1.0,200.0,1.0,Frutas
60246,almendra,800.0,mililitros,530,1.0,800.0,1.0,Legumbres
60246,arroz,0.75,taza,428,150.0,112.5,1.0,Arroz
60246,azúcar,6.0,cucharadas soperas,936,17.0,102.0,1.0,Otros
60246,mantequilla,1.0,cucharada,419,10.0,10.0,1.0,Grasas y Aceites
60246,canela,1.0,rama,851,50.0,50.0,1.0,Otros
60246,limón,1.0,unidad,937,48.0,48.0,1.0,Frutas
60246,sal,1.0,pizca,908,1.0,1.0,1.0,Otros
60246,canela,,None,851,22.63557,24.20635,1.0,Otros
60234,yogur,4.0,None,131,85.57447,177.30556,1.0,Lácteos
60234,gelatina,1.0,sobre,874,16.0,16.0,1.0,Otros
60234,agua,250.0,mililitros,766,1.0,250.0,1.0,Bebidas
60234,caramelo,,None,735,75.03333,106.85667,1.0,Azúcar
60234,nata montada,,None,424,246.96296,272.31713,1.0,Grasas y Aceites
60234,azúcar,,None,936,35.16791,104.60369,1.0,Otros
