Recipe_id|Categoria|Nombre|Valoracion|Dificultad|Num_comensales|Tiempo|Tipo|Link_receta|Num_comentarios|Num_reviews|Fecha_modificacion|Ingredientes|parse_rate|total_ingredients|parsed_ingredients
30890|Recetas de Sopas y cremas|Receta de thermomix: gazpacho de aguacate|3.3|baja|2.0|15m||https://www.recetasgratis.net/receta-de-thermomix-gazpacho-de-aguacate-30890.html|1|3||2 aguacates,1 diente de ajo,2 limones,1 vaso de aceite de oliva,1 litro de agua,sal,pimienta negra recién molida|1.0|7.0|7.0
53419|Recetas de Sopas y cremas|Receta de crema de zanahoria y naranja saludable|4.6|media||||https://www.recetasgratis.net/receta-de-crema-de-zanahoria-y-naranja-saludable-53419.html|7|6|2014-12-12|4 zanahorias,1 cebolla blanca,medio vaso de zumo de naranja,4 cucharadas de crema de leche,sal,pimienta,tomillo|1.0|7.0|7.0
53397|Recetas de Sopas y cremas|Receta de sopa de alubias mexicana|5.0|media|5.0|45m|Entrante|https://www.recetasgratis.net/receta-de-sopa-de-frijoles-mexicana-53397.html|1|5|2015-09-08|300 gramos de alubias rojos cocidos,2 tazas de caldo de pollo,120 mililitros de crema de leche,4 unidades de tomate rojo,2 unidades de cebolla blanca,2 ramas de cebolla larga,1 cucharadita de pasta de ajo,40 gramos de perejil fresco,1 cucharada postre de pimienta roja,1 pizca de orégano seco,1 pizca de comino en polvo,1 pizca de sal|1.0|12.0|12.0
53360|Recetas de Sopas y cremas|Receta de crema de tomate y albahaca|4.7|media||||https://www.recetasgratis.net/receta-de-crema-de-tomate-y-albahaca-53360.html|3|7|2014-12-12|5 unidades de tomates rojos.,2 unidades de cebolla blanca.,1 litro de caldo de pollo o verduras.,200 ml de leche entera o descremada.,20 ml de vino blanco.,1 atado de albahaca fresca.,pasta de ajo.,1 cucharada de mostaza.,queso parmesano.,120 ml de crema de leche.,sal.,pimienta.|1.0|12.0|12.0
53342|Recetas de Sopas y cremas|Receta de crema de verduras depurativa|4.7|baja|4.0|30m||https://www.recetasgratis.net/receta-de-crema-de-verduras-depurativa-53342.html|6|7|2015-10-06|1 unidad de repollo pequeño,2 unidades de tomate rojo,1 unidad de cebolla blanca,1 unidad de pimiento rojo,1 rama de apio,5 tazas de agua (1200 mililitros),1 pizca de sal y pimienta|1.0|7.0|7.0
53339|Recetas de Sopas y cremas|Receta de sopa de escarola en ajo pollo||baja||||https://www.recetasgratis.net/receta-de-sopa-de-escarola-en-ajo-pollo-53339.html|0|0||una escarola grande no rizada.,un trozo de pan de unos 50 gramos..,4 dientes de ajo.,un trocito de pimiento seco,un puñado de almendras fritas.,sal,agua|1.0|7.0|7.0
53313|Recetas de Sopas y cremas|Receta de caldo depurativo de verduras|2.0|baja|5.0|45m|Cena|https://www.recetasgratis.net/receta-de-caldo-depurativo-de-verduras-53313.html|1|2|2016-03-14|2 unidades de cebolla,1 unidad de puerro,3 ramas de apio,10 gramos de perejil,2 ramas de tomillo,1 pizca de sal,1 cucharadita de pimienta roja o cayena|1.0|7.0|7.0
53312|Recetas de Sopas y cremas|Receta de sopa diurética de cebolla y apio|4.8|baja|5.0|30m|Cena|https://www.recetasgratis.net/receta-de-sopa-diuretica-de-cebolla-y-apio-53312.html|18|8|2017-02-20|2 cebollas blancas,1 rama de puerro,4 ramas de apio,10 gramos de perejil fresco,2 ramas de tomillo,3 gramos de orégano seco,1 pizca de sal y pimienta,1 litro de agua|1.0|8.0|8.0
53125|Recetas de Sopas y cremas|Receta de crema de setas fácil||||||https://www.recetasgratis.net/receta-de-crema-de-setas-facil-53125.html|0|0|2014-12-12|250 gramos de setas o champiñones.,200 ml de crema de leche.,500 ml de caldo de pollo o verduras.,100 gramos de cebolla puerro.,pasta de ajo.,120 ml de leche entera.,10 gramos de tomillo seco.,sal.,pimienta.|1.0|9.0|9.0
53050|Recetas de Sopas y cremas|Receta de sopa de quinoa|4.5|||||https://www.recetasgratis.net/receta-de-sopa-de-quinoa-53050.html|2|5|2014-12-12|150 gramos de quinoa cocinada.,150 gramos de alubia o judias frescas.,100 gramos de zanahoria picada en cuadros.,1 cebolla blanca mediana.,sal.,pimienta.|1.0|6.0|6.0
53043|Recetas de Sopas y cremas|Receta de sopa de setas|5.0|||||https://www.recetasgratis.net/receta-de-sopa-de-setas-53043.html|4|5|2014-12-12|una taza de setas de su elección,2 tazas grandes de caldo de pollo,1 cebolla blanca,1 tarro de crema de leche,sal,pimienta,mantequilla|1.0|7.0|7.0
53009|Recetas de Sopas y cremas|Receta de sopa de lentejas turca|4.8|baja|5.0|30m|Entrante|https://www.recetasgratis.net/receta-de-sopa-de-lentejas-turca-53009.html|4|8|2016-01-26|200 gramos de lentejas,1½ libras de agua,1 unidad de zanahoria,1 unidad de cebolla,2 unidades de tomate,1 unidad de limón,1 cucharadita de comino en polvo,1 cucharadita de pimentón,1 puñado de hojas de menta,1 pizca de sal y pimienta|1.0|10.0|10.0
52894|Recetas de Sopas y cremas|Receta de sopa de garbanzos y chorizo|3.7|||||https://www.recetasgratis.net/receta-de-sopa-de-garbanzos-y-chorizo-52894.html|3|7|2014-12-01|300 gramos de garbanzos hidratados en agua 24 horas antes.,4 unidades de tomates rojos maduros.,6 unidades de chorizo.,3 ramas de cebolla larga o de verdeo.,2 tazas de caldo de pollo o agua.,pasta de ajo.,sal.,pimienta.|1.0|8.0|8.0
52855|Recetas de Sopas y cremas|Receta de crema de lentejas y perejil||||||https://www.recetasgratis.net/receta-de-crema-de-lentejas-y-cilantro-52855.html|0|0|2014-12-01|250 gramos de lentejas cocinadas.,80 gramos de cebolla larga o de verdeo.,1 taza de leche entera.,30 gramos de perejil fresco.,50 gramos de pure de patatas amarillas.,300 ml de caldo de pollo o agua.,pasta de ajo.,sal.,pimienta.|1.0|9.0|9.0
52837|Recetas de Sopas y cremas|Receta de sopa de garbanzos y tocino|3.0|media|4.0|45m|Plato principal|https://www.recetasgratis.net/receta-de-sopa-de-garbanzos-y-tocino-52837.html|3|3|2017-06-06|300 gramos de garbanzos,3 unidades de tomate,2 unidades de cebolla larga,150 gramos de tocino,2 hojas de laurel,1 rama de tomillo,150 gramos de caldo de pollo,1 cucharadita de pasta de ajo,1 pizca de sal y pimienta|1.0|9.0|9.0
52782|Recetas de Sopas y cremas|Receta de crema de espinacas y patatas|5.0|||||https://www.recetasgratis.net/receta-de-crema-de-espinacas-y-patatas-52782.html|4|5|2014-12-01|1 atado de espinaca previamente cocinado.,4 unidades de patatas.,2 tazas de caldo de pollo o verduras.,1 taza de leche entera.,1 cucharadita de pasta de ajo.,queso parmesano.,crema de leche.,pimienta.,sal.,hojas de laurel.|1.0|10.0|10.0
52779|Recetas de Sopas y cremas|Receta de pasta de ajo|4.8|||||https://www.recetasgratis.net/receta-de-pasta-de-ajo-52779.html|43|8|2014-12-01|3 cabezas de ajo.,100 ml de aceite de oliva.,sal.,pimienta.|1.0|4.0|4.0
52609|Recetas de Sopas y cremas|Receta de gazpacho de remolacha|4.3|media|2.0|30m|Entrante|https://www.recetasgratis.net/receta-de-gazpacho-de-remolacha-52609.html|3|3|2015-09-22|1 unidad de remolacha,1 unidad de tomate rojo,¼ unidad de cebolla,¼ unidad de pimiento verde,1 diente de ajo,1 cucharada sopera de aceite de oliva,agua,sal,pimienta|1.0|9.0|9.0
52580|Recetas de Sopas y cremas|Receta de crema de patata y apio|5.0|baja|6.0|30m||https://www.recetasgratis.net/receta-de-crema-de-patata-y-apio-52580.html|1|5|2015-10-06|200 gramos de apio,4 unidades de patata,1 puñado de patatas fritas tipo fósforo,250 gramos de caldo de pollo o verduras,70 mililitros de crema de leche,1 pizca de sal y pimienta|1.0|6.0|6.0
52491|Recetas de Sopas y cremas|Receta de sopa de lentejas y perejil|4.4|||||https://www.recetasgratis.net/receta-de-sopa-de-lentejas-y-cilantro-52491.html|5|4|2014-12-01|400 gramos de lentejas remojados en agua.,4 unidades de tomates rojos medianos,2 gajos de cebolla larga o de verdeo,5 patatas pequeñas,150 gramos de perejil fresco,sal,pimienta|1.0|7.0|7.0
52384|Recetas de Sopas y cremas|Receta de crema de zanahorias del huerto|4.0|baja||||https://www.recetasgratis.net/receta-de-crema-de-zanahorias-del-huerto-52384.html|1|4|2014-12-01|1 kg de zanahorias,1 cebolla grande,1 litro de caldo de pollo o verduras,sal,aceite de oliva,pimienta blanca,pure de patatas.|1.0|7.0|7.0
52377|Recetas de Sopas y cremas|Receta de gazpacho de andalucía|4.0|baja|2.0|15m|Entrante|https://www.recetasgratis.net/receta-de-gazpacho-de-andalucia-52377.html|3|4|2016-08-11|2 unidades de tomate maduro,30 gramos de pimiento,60 gramos de pepino,¼ diente de ajo,30 gramos de cebolla,¼ unidad de manzana verde,1 cucharadita de aceite de oliva,3 cucharadas de postre de vinagre,1 pizca de sal|1.0|9.0|9.0
52343|Recetas de Sopas y cremas|Receta de alcachofas con crema de calabaza casera y jamón||||||https://www.recetasgratis.net/receta-de-alcachofas-con-crema-de-calabaza-casera-y-jamon-52343.html|0|0|2014-12-01|2 alcachofas,150 gr de calabaza cortada en cuadros,2 patatas,1 cebolla,sal,pimienta,aceite de oliva,jamón serrano o jamón de york|1.0|8.0|8.0
52329|Recetas de Sopas y cremas|Receta de sopa sencilla de ajo|4.3|baja|5.0|30m|Plato principal|https://www.recetasgratis.net/receta-de-sopa-sencilla-de-ajo-52329.html|3|3|2016-09-12|1 litro de leche,1 taza de miga de pan,crema de leche,2 dientes de ajo,1 pizca de tomillo seco,1 pizca de sal y pimienta,1 pizca de nuez moscada|1.0|7.0|7.0
52265|Recetas de Sopas y cremas|Receta de gazpacho extremeño|3.0|media|4.0|30m|Entrante|https://www.recetasgratis.net/receta-de-gazpacho-extremeno-52265.html|2|3|2015-09-22|5 unidades de tomates maduros,100 gramos de pan del día anterior,½ unidad de pepino,1 diente de ajo,2 unidades de cebolla,1 unidad de pimiento verde,5 cucharadas soperas de aceite de oliva,5 cucharadas soperas de vinagre,300 centímetros cúbicos de agua,1 cucharada postre de orégano,1 cucharada postre de pimentón,1 pizca de sal|1.0|12.0|12.0
52259|Recetas de Sopas y cremas|Receta de sopa fría de manzana verde al curry|5.0|media||||https://www.recetasgratis.net/receta-de-sopa-fria-de-manzana-verde-al-curry-52259.html|1|5|2014-12-01|2 unidad manzana verde,1/2 unidad cebolla blanca,4 gr curry en polvo,40 ml crema de leche,200 ml caldo de pollo,aceite de oliva,sal,pimienta|1.0|8.0|8.0
52041|Recetas de Sopas y cremas|Receta de crema deliciosa de calabaza||||||https://www.recetasgratis.net/receta-de-crema-deliciosa-de-calabaza-52041.html|0|0|2014-12-01|300 gramos de calabaza.,200 ml de salsa bechamel.,2 unidades medianas de cebolla blanca.,500 ml de caldo de pollo.,dientes de ajo.,150 ml de crema de leche o nata.|1.0|6.0|6.0
51744|Recetas de Sopas y cremas|Receta de crema vichyssoise||||||https://www.recetasgratis.net/receta-de-crema-vichyssoise-51744.html|0|0|2014-12-01|1 unidad grande de cebolla puerro.,2 unidades de cebolla blanca.,4 unidades de patatas grandes.,150 ml de crema de leche o nata.,1 taza de vino blanco.,500 ml de leche entera.,sal.,pimienta.|1.0|8.0|8.0
51717|Recetas de Sopas y cremas|Receta de crema de marisco y coco|5.0|||||https://www.recetasgratis.net/receta-de-crema-de-marisco-y-coco-51717.html|4|5|2014-12-01|150 gramos de camarones.,150 gramos de anillos de calamar.,6 unidades de tomates maduros.,4 unidades de cebolla blanca.,1 taza de vino tinto.,4 tazas de agua.,2 cucharadas de aceite de oliva.,200 ml de crema de coco.,1 cucharada de tomillo seco.|1.0|9.0|9.0
51669|Recetas de Sopas y cremas|Receta de crema de champiñones y ron||||||https://www.recetasgratis.net/receta-de-crema-de-champinones-y-ron-51669.html|0|0|2014-12-01|500 gramos de champiñón tajados.,100 gramos de mantequilla.,2 unidades de cebolla blanca.,media taza de ron blanco.,1 cucharada de tomillo seco.,1 cucharada de ajo en polvo.,250 ml de leche entera.,150 gramos de harina de trigo,sal.,pimienta.|1.0|10.0|10.0
51606|Recetas de Sopas y cremas|Receta de crema de zanahoria y vino blanco|4.0|||||https://www.recetasgratis.net/receta-de-crema-de-zanahoria-y-vino-blanco-51606.html|5|4|2014-12-01|4 unidades de zanahoria.,500 ml de caldo de pollo.,250 ml de leche entera.,2 unidades de cebolla blanca mediana.,2 cucharaditas de mantequilla o margarina.,1 taza de vino blanco.,sal.,pimienta.|1.0|8.0|8.0
51595|Recetas de Sopas y cremas|Receta de sopa de verduras y patata||||||https://www.recetasgratis.net/receta-de-sopa-de-verduras-y-patata-51595.html|0|0|2014-12-01|150 gramos de guisante.,200 gramos de alubia.,5 unidades de patata amarilla.,2 unidades de zanahorias medianas.,150 gramos de apio.,4 gajos de cebolla de verdeo o cebolla larga.,sal.,pimienta.|1.0|8.0|8.0
51493|Recetas de Sopas y cremas|Receta de caldo de vegetales|5.0|baja||||https://www.recetasgratis.net/receta-de-caldo-de-vegetales-51493.html|1|5|2014-12-01|700 ml caldo de pollo,50 gr pimentón rojo,50 gr cebolla roja,50 gr zanahoria,50 gr alubias,1 diente de ajo,20 gr perejil,1 unidad de limón,aceite de oliva,sal,pimienta|1.0|11.0|11.0
51454|Recetas de Sopas y cremas|Receta de sopa de avena y verduras|4.4|baja|3.0|30m||https://www.recetasgratis.net/receta-de-sopa-de-avena-y-verduras-51454.html|5|4|2015-01-07|500 ml de caldo de pollo.,200 gramos de avena en hojuelas.,100 gramos de guisante cocinada.,100 gramos de zanahoria cocinada.,200 gramos de patata cocinada.,1 unidad de cebolla blanca cortada en cuadros.,sal.,pimienta.|1.0|8.0|8.0
51435|Recetas de Sopas y cremas|Receta de crema de champiñones sin nata||baja|4.0|30m|Entrante|https://www.recetasgratis.net/receta-de-crema-de-champinones-sin-nata-51435.html|0|0|2017-01-25|500 gramos de champiñón tajados,1 cebolla blanca,100 gramos de harina de trigo,1 cucharada sopera de mantequilla,500 mililitros de leche entera,50 gramos de tomillo seco,1 pizca de sal,1 pizca de pimienta|1.0|8.0|8.0
51371|Recetas de Sopas y cremas|Receta de sopa especial de verduras con pollo|4.7|baja||||https://www.recetasgratis.net/receta-de-sopa-especial-de-verduras-con-pollo-51371.html|6|7|2014-12-01|100 gr espinaca,1 pechuga de pollo,1 calabaza pequeña,1 cebolla blanca,2 zanahorias,2 alubias,2 patatas grandes,5 patatas amarillas|1.0|8.0|8.0
51351|Recetas de Sopas y cremas|Receta de crema de zanahoria y puerro|5.0|baja|2.0|15m|Entrante|https://www.recetasgratis.net/receta-de-crema-de-zanahoria-y-puerro-51351.html|0|5|2019-09-26|1 puerro,5 patatas,3 zanahorias,2 dientes de ajo,1 taza de vino blanco,500 mililitros de leche,2 cucharaditas de tomillo seco,1 pizca de sal y pimienta,2 tazas de agua (480 mililitros)|1.0|9.0|9.0
51320|Recetas de Sopas y cremas|Receta de crema de espinaca, vino blanco y boniatos chips||||||https://www.recetasgratis.net/receta-de-crema-de-espinaca-vino-blanco-y-batatas-chips-51320.html|0|0|2014-12-01|1 atado de espinaca.,1 cebolla puerro.,1 cucharada de ajo en polvo.,100 ml de crema de leche.,1 taza de vino blanco.,3 tazas de agua,mezcla de sal gruesa y pimienta.|1.0|7.0|7.0
51316|Recetas de Sopas y cremas|Receta de crema especial de espinacas|4.8|||||https://www.recetasgratis.net/receta-de-crema-especial-de-espinacas-51316.html|6|8|2014-12-01|1 kg de espinacas,250 gr caldo de pollo,250 gr crema de leche|1.0|3.0|3.0
51304|Recetas de Sopas y cremas|Receta de sopa de tomate y albahaca|4.0|baja|4.0|30m|Plato principal|https://www.recetasgratis.net/receta-de-sopa-de-tomate-y-albahaca-51304.html|1|4|2016-03-14|5 unidades de tomate maduro,500 mililitros de caldo de pollo,200 mililitros de crema de leche (1 taza),1 taza de vino blanco,1 taza de leche entera,1 unidad de cebolla morada,2 cucharadas soperas de albahaca seca,1 pizca de sal y pimienta|1.0|8.0|8.0
51290|Recetas de Sopas y cremas|Receta de sopa de apio y boniato|4.0|baja|4.0|30m||https://www.recetasgratis.net/receta-de-sopa-de-apio-y-batata-51290.html|3|4|2016-03-14|500 gramos de apio,100 gramos de harina de trigo,2 cucharaditas de orégano seco,1 unidad de cebolla roja,3 unidades de boniato criolla,1 cucharada sopera de mantequilla,1 taza de vino blanco,300 mililitros de caldo de pollo,2 cucharaditas de ajo en polvo,1 pizca de sal y pimienta|1.0|10.0|10.0
51287|Recetas de Sopas y cremas|Receta de crema de champiñones casera|4.8|baja|2.0|45m|Cena|https://www.recetasgratis.net/receta-de-crema-de-champinones-casera-51287.html|7|8|2016-10-25|500 gramos de champiñón,1 cebolla blanca,250 mililitros de leche,250 mililitros de caldo de pollo,200 mililitros de crema de leche (1 taza),200 gramos de mantequilla,3 dientes de ajo,70 gramos de harina (½ taza)|1.0|8.0|8.0
51262|Recetas de Sopas y cremas|Receta de crema de espinacas con nata|5.0|baja||||https://www.recetasgratis.net/receta-de-crema-de-espinacas-con-nata-51262.html|2|5|2014-12-01|1 bolsa de 500 gramos de espinacas congeladas o frescas,1 cebolla,1 diente de ajo,agua,100 gramos de nata líquida crema de leche o de leche evaporada más ligera,aceite de oliva virgen extra,sal,pimienta|1.0|8.0|8.0
50981|Recetas de Sopas y cremas|Receta de gazpacho casero|5.0|baja|2.0|15m|Entrante|https://www.recetasgratis.net/receta-de-gazpacho-casero-50981.html|1|5|2015-09-22|4 unidades de tomate maduro,1 unidad de pepino,1 unidad de cebolla grande,1 unidad de pimiento verde,½ taza de vino blanco (opcional),1 pizca de sal y pimienta|1.0|6.0|6.0
50956|Recetas de Sopas y cremas|Receta de gazpacho andaluz con pan||media|1.0|30m|Entrante|https://www.recetasgratis.net/receta-de-gazpacho-andaluz-con-pan-50956.html|0|0|2017-03-09|1 unidad de tomate maduro,¼ diente de ajo,¼ unidad de cebolla de huevo,40 gramos de pepino,¼ unidad de pimiento morrón,25 gramos de apio,25 gramos de miga de pan,1 pizca de sal marina,1 pizca de pimienta,1 chorro de aceite|1.0|10.0|10.0
50915|Recetas de Sopas y cremas|Receta de crema de espinacas frescas|4.5|baja|1.0|30m|Entrante|https://www.recetasgratis.net/receta-de-crema-de-espinacas-frescas-50915.html|2|5|2017-05-30|200 mililitros de fondo de pollo,2 patatas,½ pieza de cebolla larga o junca,1 diente de ajo,1 chorro de crema de leche,20 hojas de espinacas medianas,1 pizca de sal,pimienta|1.0|8.0|8.0
50909|Recetas de Sopas y cremas|Receta de crema de calabacín y cebolla|4.6|baja|2.0|30m|Entrante|https://www.recetasgratis.net/receta-de-crema-de-calabacin-y-cebolla-50909.html|5|6|2017-03-27|150 gramos de calabacín,1 unidad de patata,¼ unidad de cebolla,½ diente de ajo,40 mililitros de leche,100 mililitros de caldo de pollo,1 rama de perejil crespo,1 pizca de sal,1 pizca de pimienta|1.0|9.0|9.0
50853|Recetas de Sopas y cremas|Receta de sopa de tomate casera con pan||baja|4.0|30m|Entrante|https://www.recetasgratis.net/receta-de-sopa-de-tomate-casera-con-pan-50853.html|0|0|2017-01-19|1 kilogramo de tomates maduros,1 barra de pan viejo,1 rama de menta fresca,1 pimiento verde,½ cebolla,2 dientes de ajo,agua o caldo de verduras,1 chorro de aceite de oliva,1 pizca de sal y pimienta|1.0|9.0|9.0
50850|Recetas de Sopas y cremas|Receta de sopa de puerros en crema||||||https://www.recetasgratis.net/receta-de-sopa-de-puerros-en-crema-50850.html|0|0|2014-12-01|30 ml. de vino blanco,aceite de oliva,6 puerros,2 patatas,1 cebolla,700 ml. de leche,20 gr. de mantequilla,pimienta,agua,sal|1.0|10.0|10.0
50848|Recetas de Sopas y cremas|Receta de sopa de patatas bien espesa||||||https://www.recetasgratis.net/receta-de-sopa-de-patatas-bien-espesa-50848.html|0|0|2014-12-01|300 g de patatas,curry,una pizca de sal,2 puerros (la parte blanca),pimienta,30 ml de aceite de oliva,perejil,1 cebolla|1.0|8.0|8.0
50832|Recetas de Sopas y cremas|Receta de efectiva sopa depurativa|4.0|||||https://www.recetasgratis.net/receta-de-efectiva-sopa-depurativa-50832.html|1|4|2014-12-01|1/2 kilo de calabaza,1 zanahoria,1 pimiento verde,1 cebolla,sal,pimienta,1 1/2 de agua,1 cucharada de aceite,1 calabacín grande|1.0|9.0|9.0
50831|Recetas de Sopas y cremas|Receta de sopa depurativa adelgazante|5.0|||||https://www.recetasgratis.net/receta-de-sopa-depurativa-adelgazante-50831.html|3|5|2014-12-01|6 cebollas grandes,2 (latas400g) de tomate o tomate rojo o 6 piezas de tomates o tomates rojos.,1 rama de apio,1 cubo de caldo de pollo,sal al gusto,1 repollo de col,2 pimientos verdes|1.0|7.0|7.0
50828|Recetas de Sopas y cremas|Receta de sopa de castañas tradicional de galicia||||||https://www.recetasgratis.net/receta-de-sopa-de-castanas-tradicional-de-galicia-50828.html|0|0|2014-12-01|1 vaso de aceite de oliva,1 ½ kilo de castañas,2 cucharas de vinagre,1 trozo de tocino o de oreja de cerdo,sal,2 cebollas,1 diente de ajo|1.0|7.0|7.0
50815|Recetas de Sopas y cremas|Receta de sopa de almendras malagüeña||||||https://www.recetasgratis.net/receta-de-sopa-de-almendras-malaguena-50815.html|0|0|2014-12-01|200 gr. de almendras,200 gr. de ajos,50 gr. de perejil,100 gr. de pan,azafrán,aceite,sal|1.0|7.0|7.0
50814|Recetas de Sopas y cremas|Receta de la original sopa de almejas||||||https://www.recetasgratis.net/receta-de-la-original-sopa-de-almejas-50814.html|0|0|2014-12-01|125 grs de tocino en dados,3 doc. de almejas (si no encuentra mejillones ),2 cdas de harina,2 ajos puerros en rodajas,dos ramas de apio picadas,6 cebollas tiernas picada,3 patatas en dados,1 ramito de hierbas aromáticas (tomillo, laurel y perejil ),3 tazas de leche o nata,50 grs de mantequilla,sal,pimienta|1.0|13.0|13.0
50627|Recetas de Sopas y cremas|Receta de caldo de pollo básico|3.8|baja|2.0|30m||https://www.recetasgratis.net/receta-de-caldo-de-pollo-basico-50627.html|3|8|2016-11-15|300 gramos de hueso de pollo,½ unidad de cebolla blanca,50 gramos de apio,2 dientes de ajo,½ unidad de zanahoria,1 litro de agua,1 hoja de laurel,1 rama de tomillo,1 pizca de sal y pimienta|1.0|9.0|9.0
50558|Recetas de Sopas y cremas|Receta de crema de verduras para niños|4.5|baja|4.0|30m|Cena|https://www.recetasgratis.net/receta-de-crema-de-verduras-para-ninos-50558.html|12|5|2017-03-22|2 cebollas,1 calabacín,1 puerro,3 zanahorias,1 trozo de calabaza,2 patatas,1 trozo de pan del día anterior,1 trozo de jamón cocido,1 chorro de aceite de oliva,1 pizca de sal y pimienta|1.0|10.0|10.0
50450|Recetas de Sopas y cremas|Receta de sopa de lentejas colombiana|4.1|baja|4.0|45m|Plato principal|https://www.recetasgratis.net/receta-de-sopa-de-lentejas-colombiana-50450.html|7|1|2016-03-10|200 gramos de lentejas secas,1 unidad de cebolla,2 unidades de tomate,2 unidades de boniato,2 hojas de laurel,1 cucharadita de tomillo,1 pizca de sal y pimienta|1.0|7.0|7.0
50252|Recetas de Sopas y cremas|Receta de el original gazpacho extremeño||||||https://www.recetasgratis.net/receta-de-el-original-gazpacho-extremeno-50252.html|0|0|2014-12-01|750 ml de agua,10 ml de aceite de oliva,4 dientes de ajo,2 tomates,100 g de miga de pan seco,1 cebolla,pimienta molida,una pizca de sal,10 ml de vinagre|1.0|9.0|9.0
50253|Recetas de Sopas y cremas|Receta de gazpacho extremeño refrescante||baja|1.0|15m|Entrante|https://www.recetasgratis.net/receta-de-gazpacho-extremeno-refrescante-50253.html|0|0|2015-07-06|150 mililitros de aceite de oliva,2 unidades de tomate maduro,¼ barra de pan del día anterior,agua,1 unidad de huevo,3 dientes de ajo,30 mililitros de vinagre de vino,1 unidad de pepino,½ unidad de cebolletao cebolla,½ unidad de pimiento verde,1 pizca de sal|1.0|11.0|11.0
47967|Recetas de Sopas y cremas|Receta de sopa mexicana|4.6|baja|2.0|30m|Entrante|https://www.recetasgratis.net/receta-de-sopa-mexicana-47967.html|20|6|2015-09-08|1 unidad de pechuga de pollo,1 unidad de cebolla blanca,4 unidades de tomate maduro,100 gramos de albahaca fresca,2 unidades de aguacate,200 gramos de queso mozarella,300 gramos de tortillas de maíz tostadas o nachos,1 unidad de pimiento rojo,1 pizca de sal,1 pizca de pimienta,1 hoja de laurel,1 rama de tomillo,2 dientes de ajo|1.0|13.0|13.0
47820|Recetas de Sopas y cremas|Receta de gazpachacho andaluz||media||||https://www.recetasgratis.net/receta-de-gazpachacho-andaluz-47820.html|0|0|2014-12-01|1 kilo de tomates maduros,2 pepinos,1 trozo de pimiento rojo,1 trozo de pimiento verde,2 dientes de ajo,1 trozo de cebolla|1.0|6.0|6.0
46306|Recetas de Sopas y cremas|Receta de sopa fría de sandía con yogur||||||https://www.recetasgratis.net/receta-de-sopa-fria-de-sandia-con-yogur-46306.html|0|0||4 yogures.,50 g de azúcar.|1.0|2.0|2.0
45991|Recetas de Sopas y cremas|Receta de sopa de tomates asados||||||https://www.recetasgratis.net/receta-de-sopa-de-tomates-asados-45991.html|0|0||10 tomate(s) partidos en dos,4 cucharada(s) albahaca picada,5 diente(s) ajo(s),2 1/2 taza(s) vino blanco,1 1/2 taza(s) agua,1 caluga(s) caldo de pollo,6 cucharada(s) aceite de oliva,sal y pimienta a gusto|1.0|8.0|8.0
45982|Recetas de Sopas y cremas|Receta de arroz con fondos de alcachofas||||||https://www.recetasgratis.net/receta-de-arroz-con-fondos-de-alcachofas-45982.html|0|0||1 taza(s) arroz,4 fondos de alcachofa cocidos,1 cucharada(s) perejil picado,1/2 cebolla(s),aceite,sal y pimienta a gusto|1.0|6.0|6.0
45926|Recetas de Sopas y cremas|Receta de crema de alubias|1.0|||||https://www.recetasgratis.net/receta-de-crema-de-porotos-45926.html|1|1||1 1/4 taza(s) alubias,1/2 zanahoria(s),1/2 pimiento(s) rojo,1 diente(s) ajo(s),1/2 rama(s) apio picado,125 gr langostinos,1 cucharada(s) aceite de oliva,a gusto pimienta,a gusto sal|1.0|9.0|9.0
45917|Recetas de Sopas y cremas|Receta de arroz con pollo picado|5.0|||||https://www.recetasgratis.net/receta-de-arroz-con-pollo-picado-45917.html|1|5||1 1/2 taza(s) arroz,1 pollo(s) entero (pequeño),1 tallo apio,1 zanahoria(s),1 puerro(s),1 cucharada(s) perejil picado,aceite,sal a gusto,2 cebolla(s)|1.0|9.0|9.0
45903|Recetas de Sopas y cremas|Receta de arroz con tomates||||||https://www.recetasgratis.net/receta-de-arroz-con-tomates-45903.html|0|0||1 1/2 taza(s) arroz,3/4 kg tomate(s),1 cebolla(s) mediana,aceite,2 diente(s) ajo(s),sal a gusto|1.0|6.0|6.0
45889|Recetas de Sopas y cremas|Receta de arroz con queso y huevos|4.0|||||https://www.recetasgratis.net/receta-de-arroz-con-queso-y-huevos-45889.html|1|4||4 taza(s) arroz cocido,1 taza(s) queso rallado,5 huevo(s),sal y pimienta a gusto|1.0|4.0|4.0
45869|Recetas de Sopas y cremas|Receta de arroz con pimientos||||||https://www.recetasgratis.net/receta-de-arroz-con-pimientos-45869.html|0|0||1 1/2 taza(s) arroz,1 cebolla(s),1 lt agua,2 pimiento(s),1 cucharada(s) perejil picado fino,aceite,sal y pimienta a gusto|1.0|7.0|7.0
45870|Recetas de Sopas y cremas|Receta de arroz contundente||||||https://www.recetasgratis.net/receta-de-arroz-contundente-45870.html|0|0||2 taza(s) arroz,2 pimiento(s),200 gr cerdo magro,200 gr guisantes desgranadas,1 pizca azafrán,1 cebolla(s),4 taza(s) agua hirviendo,50 gr mantequilla,1 vaso(s) vino blanco,aceite,sal y pimienta a gusto|1.0|11.0|11.0
